ETF_Ticker,Holding_Ticker,Shares_Today,Shares_Prev,Delta_Shares
CQQQ,1024,22102893.0,21656093.0,446800.0
CQQQ,1347,7097625.0,6953625.0,144000.0
CQQQ,1357,33990973.0,33303473.0,687500.0
CQQQ,1385,2854611.0,2796611.0,58000.0
CQQQ,1888,9334389.0,9145389.0,189000.0
CQQQ,20,290607064.0,284733064.0,5874000.0
CQQQ,200725,6963299.0,6834099.0,129200.0
CQQQ,2382,6656686.0,6522186.0,134500.0
CQQQ,2577,2980488.0,2920188.0,60300.0
CQQQ,268,28498686.0,27922686.0,576000.0
CQQQ,300001,743041.0,729241.0,13800.0
CQQQ,300017,1719666.0,1687766.0,31900.0
CQQQ,300033,528526.0,517896.0,10630.0
CQQQ,300085,497240.0,487940.0,9300.0
CQQQ,300113,481108.0,472108.0,9000.0
CQQQ,300115,953672.0,935972.0,17700.0
CQQQ,300166,801183.0,786383.0,14800.0
CQQQ,300168,1014606.0,995706.0,18900.0
CQQQ,300212,0.0,467108.0,-467108.0
CQQQ,300223,336470.0,329570.0,6900.0
CQQQ,300296,1908302.0,1872902.0,35400.0
CQQQ,300316,915782.0,897282.0,18500.0
CQQQ,300339,560486.0,549986.0,10500.0
CQQQ,300373,297800.0,364080.0,-66280.0
CQQQ,300383,1254503.0,1229203.0,25300.0
CQQQ,300408,1344906.0,1317712.0,27194.0
CQQQ,300433,3499518.0,3428718.0,70800.0
CQQQ,300454,296617.0,291296.0,5321.0
CQQQ,300456,515400.0,505800.0,9600.0
CQQQ,300458,690100.0,676200.8,13899.2
CQQQ,300475,326500.0,320400.0,6100.0
CQQQ,300476,605823.0,593623.0,12200.0
CQQQ,300496,323876.0,317876.0,6000.0
CQQQ,300604,439048.0,432848.0,6200.0
CQQQ,300661,433134.0,425134.0,8000.0
CQQQ,300672,152872.0,149972.0,2900.0
CQQQ,300682,759964.0,745864.0,14100.0
CQQQ,300726,290045.0,284645.0,5400.0
CQQQ,300782,376184.0,369184.0,7000.0
CQQQ,300857,337960.0,331740.0,6220.0
CQQQ,301200,124847.0,122547.0,2300.0
CQQQ,301236,670447.0,657947.0,12500.0
CQQQ,301269,382285.0,375085.0,7200.0
CQQQ,301308,291760.0,285860.0,5900.0
CQQQ,301377,153700.0,150800.0,2900.0
CQQQ,3396,5411864.0,5302564.0,109300.0
CQQQ,3690,22949620.0,22486420.0,463200.0
CQQQ,3888,10019323.0,9816923.0,202400.0
CQQQ,600100,2357172.0,2313472.0,43700.0
CQQQ,600183,1705704.0,1671304.0,34400.0
CQQQ,600446,665923.0,653523.0,12400.0
CQQQ,600460,1170806.0,1149106.0,21700.0
CQQQ,600536,657031.0,638431.0,18600.0
CQQQ,600563,158309.0,155309.0,3000.0
CQQQ,600570,1331034.0,1306234.0,24800.0
CQQQ,600584,1233427.0,1227927.0,5500.0
CQQQ,600588,2404140.0,2359640.0,44500.0
CQQQ,600601,2978400.0,2951200.0,27200.0
CQQQ,600703,3495813.0,3425213.0,70600.0
CQQQ,600707,2524222.0,2478022.0,46200.0
CQQQ,600718,836814.0,821214.0,15600.0
CQQQ,600845,1519491.0,1491291.0,28200.0
CQQQ,601179,3592062.0,3519462.0,72600.0
CQQQ,601231,1674484.0,1640584.0,33900.0
CQQQ,601360,4903318.0,4804418.0,98900.0
CQQQ,603000,778171.0,763771.0,14400.0
CQQQ,603160,325191.0,319191.0,6000.0
CQQQ,603185,477855.0,469055.0,8800.0
CQQQ,603228,687900.0,674000.0,13900.0
CQQQ,603267,160179.0,156879.0,3300.0
CQQQ,603290,168536.0,165136.0,3400.0
CQQQ,603296,615427.0,603027.0,12400.0
CQQQ,603501,853729.0,836429.0,17300.0
CQQQ,603613,500065.0,489865.0,10200.0
CQQQ,603688,381181.0,374181.0,7000.0
CQQQ,603893,293263.0,287363.0,5900.0
CQQQ,603927,584566.0,573666.0,10900.0
CQQQ,603986,466272.0,456872.0,9400.0
CQQQ,605358,472508.0,461108.0,11400.0
CQQQ,6613,2841230.0,2783830.0,57400.0
CQQQ,688002,324053.0,317453.0,6600.0
CQQQ,688008,804284.0,788084.0,16200.0
CQQQ,688012,438091.0,429091.0,9000.0
CQQQ,688041,1633912.0,1600889.0,33023.0
CQQQ,688047,280021.0,274360.0,5661.0
CQQQ,688052,100006.0,98006.0,2000.0
CQQQ,688072,196502.0,192502.0,4000.0
CQQQ,688082,156823.0,153823.0,3000.0
CQQQ,688099,294271.0,288271.0,6000.0
CQQQ,688110,311400.0,305400.0,6000.0
CQQQ,688111,323762.0,317162.0,6600.0
CQQQ,688120,246496.0,241523.0,4973.0
CQQQ,688126,2310753.0,2263953.0,46800.0
CQQQ,688153,253441.0,248441.0,5000.0
CQQQ,688172,608958.0,597660.0,11298.0
CQQQ,688183,550970.0,539770.0,11200.0
CQQQ,688188,202990.0,199190.0,3800.0
CQQQ,688213,282721.0,277471.0,5250.0
CQQQ,688220,292390.0,286590.0,5800.0
CQQQ,688234,302332.0,296732.0,5600.0
CQQQ,688249,1401412.0,1373086.0,28326.0
CQQQ,688256,440590.58,431190.58,9400.0
CQQQ,688313,318000.0,312000.0,6000.0
CQQQ,688347,286855.0,281542.0,5313.0
CQQQ,688361,246367.0,241789.0,4578.0
CQQQ,688375,242733.0,238239.0,4494.0
CQQQ,688385,377882.0,370882.0,7000.0
CQQQ,688396,881709.0,863709.0,18000.0
CQQQ,688469,5897571.0,5788161.0,109410.0
CQQQ,688498,59872.0,58759.0,1113.0
CQQQ,688516,221745.0,217545.0,4200.0
CQQQ,688521,368422.0,361161.0,7261.0
CQQQ,688525,328347.0,322257.0,6090.0
CQQQ,688536,95677.0,93677.0,2000.0
CQQQ,688538,9333185.0,9160185.0,173000.0
CQQQ,688561,482317.0,472517.0,9800.0
CQQQ,688568,570000.0,559400.0,10600.0
CQQQ,688608,118499.0,116299.0,2200.0
CQQQ,688629,324350.0,318323.0,6027.0
CQQQ,688702,193933.0,190342.0,3591.0
CQQQ,688728,1765428.0,1732628.0,32800.0
CQQQ,688798,163551.0,160551.0,3000.0
CQQQ,696,9351226.0,9163226.0,188000.0
CQQQ,700,3979607.0,3899107.0,80500.0
CQQQ,772,4072413.0,3989813.0,82600.0
CQQQ,900926,7229429.0,7083229.0,146200.0
CQQQ,9626,2873176.0,2815116.0,58060.0
CQQQ,9660,90922625.0,89085425.0,1837200.0
CQQQ,9698,8309336.0,8141436.0,167900.0
CQQQ,9888,12479631.0,12227431.0,252200.0
CQQQ,9898,850240.0,833040.0,17200.0
CQQQ,AGPXX,36231152.1,21742953.7,14488198.4
CQQQ,ATHM,617010.0,605565.0,11445.0
CQQQ,CNY,657074.1,1690939.92,-1033865.82
CQQQ,JOYY,265504.0,260141.0,5363.0
CQQQ,PDD,2440005.0,2391322.0,48683.0
CQQQ,TME,4966747.0,4866368.0,100379.0
CSD,AGPXX,112190.2,111379.43,810.77
CSD,AMTM,193157.0,191624.0,1533.0
CSD,CR,37043.0,36749.0,294.0
CSD,CURB,125221.0,124227.0,994.0
CSD,ECG,53150.0,52728.0,422.0
CSD,EHAB,83534.0,82871.0,663.0
CSD,FTRE,139520.0,138413.0,1107.0
CSD,GEHC,150687.0,149491.0,1196.0
CSD,GEV,12129.0,12033.0,96.0
CSD,KNF,74497.0,73906.0,591.0
CSD,LLYVK,67399.0,66864.0,535.0
CSD,MBC,203080.0,201468.0,1612.0
CSD,MRP,198074.0,196502.0,1572.0
CSD,NATL,117760.0,116825.0,935.0
CSD,PHIN,60728.0,60246.0,482.0
CSD,Q,80437.0,79799.0,638.0
CSD,RAL,153502.0,152284.0,1218.0
CSD,RXO,238304.0,236413.0,1891.0
CSD,SNDK,14539.0,14424.0,115.0
CSD,SOLS,88215.0,87515.0,700.0
CSD,SOLV,104458.0,103629.0,829.0
CSD,UHAL/B,146168.0,145008.0,1160.0
CSD,VGNT,112006.0,111117.0,889.0
CSD,VLTO,111632.0,110746.0,886.0
CSD,VSNT,167906.0,166573.0,1333.0
CSD,VSTS,136040.0,134960.0,1080.0
CSTK,USD,0.0,0.46,-0.46
DECO,-,359892.98,359910.47,-17.49
DGRO,A,219314.0,219434.0,-120.0
DGRO,AAON,29049.0,29067.0,-18.0
DGRO,AAPL,4289245.0,4291633.0,-2388.0
DGRO,ABBV,4739600.0,4742240.0,-2640.0
DGRO,ABT,3431969.0,3433883.0,-1914.0
DGRO,ACN,1689455.0,1690397.0,-942.0
DGRO,ADI,533890.0,534190.0,-300.0
DGRO,ADM,1225648.0,1226332.0,-684.0
DGRO,ADP,1080951.0,1081551.0,-600.0
DGRO,AEE,608695.0,609037.0,-342.0
DGRO,AEP,1308790.0,1309516.0,-726.0
DGRO,AFG,171757.0,171853.0,-96.0
DGRO,AFL,920881.0,921391.0,-510.0
DGRO,AGCO,58387.0,58417.0,-30.0
DGRO,AGO,68251.0,68287.0,-36.0
DGRO,AIT,25941.0,25953.0,-12.0
DGRO,AIZ,71627.0,71669.0,-42.0
DGRO,AJG,267411.0,267561.0,-150.0
DGRO,ALL,440829.0,441075.0,-246.0
DGRO,ALLE,102833.0,102893.0,-60.0
DGRO,ALSN,69221.0,69257.0,-36.0
DGRO,AMAT,379685.0,379895.0,-210.0
DGRO,AME,111685.0,111745.0,-60.0
DGRO,AMGN,1268248.0,1268956.0,-708.0
DGRO,AMKR,76949.0,76991.0,-42.0
DGRO,AON,169494.0,169590.0,-96.0
DGRO,AOS,216266.0,216386.0,-120.0
DGRO,APD,511297.0,511579.0,-282.0
DGRO,APH,790980.0,791418.0,-438.0
DGRO,ARES,737678.0,738086.0,-408.0
DGRO,ATO,313881.0,314055.0,-174.0
DGRO,ATR,82925.0,82973.0,-48.0
DGRO,AVGO,3086167.0,3087883.0,-1716.0
DGRO,AVT,163015.0,163105.0,-90.0
DGRO,AVY,147461.0,147545.0,-84.0
DGRO,AWI,31123.0,31141.0,-18.0
DGRO,AWK,413806.0,414034.0,-228.0
DGRO,AXP,509856.0,510138.0,-282.0
DGRO,BAC,13615446.0,13623030.0,-7584.0
DGRO,BAH,311155.0,311329.0,-174.0
DGRO,BANF,32520.0,32538.0,-18.0
DGRO,BC,138681.0,138759.0,-78.0
DGRO,BCO,32579.0,32597.0,-18.0
DGRO,BCPC,17934.0,17946.0,-12.0
DGRO,BDX,643365.0,643725.0,-360.0
DGRO,BFA,140824.0,140902.0,-78.0
DGRO,BFB,955425.0,955959.0,-534.0
DGRO,BG,279765.0,279921.0,-156.0
DGRO,BK,1116799.0,1117423.0,-624.0
DGRO,BKH,246348.0,246486.0,-138.0
DGRO,BLK,266803.0,266953.0,-150.0
DGRO,BMI,27641.0,27659.0,-18.0
DGRO,BOKF,43916.0,43940.0,-24.0
DGRO,BPOP,130912.0,130984.0,-72.0
DGRO,BR,212898.0,213018.0,-120.0
DGRO,BRO,227314.0,227440.0,-126.0
DGRO,BSY,86036.0,86084.0,-48.0
DGRO,BWXT,45244.0,45268.0,-24.0
DGRO,C,3471952.0,3473884.0,-1932.0
DGRO,CAH,192939.0,193047.0,-108.0
DGRO,CARR,1132247.0,1132877.0,-630.0
DGRO,CASY,10983.0,10989.0,-6.0
DGRO,CAT,351825.0,352023.0,-198.0
DGRO,CB,386261.0,386477.0,-216.0
DGRO,CBSH,267476.0,267626.0,-150.0
DGRO,CBT,128749.0,128821.0,-72.0
DGRO,CCK,111792.0,111852.0,-60.0
DGRO,CDW,241835.0,241967.0,-132.0
DGRO,CFR,157560.0,157650.0,-90.0
DGRO,CGNX,105211.0,105271.0,-60.0
DGRO,CHD,254367.0,254511.0,-144.0
DGRO,CHDN,31335.0,31353.0,-18.0
DGRO,CHE,7639.0,7645.0,-6.0
DGRO,CHRW,143557.0,143635.0,-78.0
DGRO,CI,519227.0,519515.0,-288.0
DGRO,CINF,293167.0,293329.0,-162.0
DGRO,CL,1598722.0,1599610.0,-888.0
DGRO,CMC,102217.0,102271.0,-54.0
DGRO,CME,497809.0,498085.0,-276.0
DGRO,CMI,175944.0,176040.0,-96.0
DGRO,CMS,774576.0,775008.0,-432.0
DGRO,CNO,145696.0,145780.0,-84.0
DGRO,CNP,1214785.0,1215463.0,-678.0
DGRO,CNS,100569.0,100623.0,-54.0
DGRO,COP,3127313.0,3129053.0,-1740.0
DGRO,COR,106920.0,106980.0,-60.0
DGRO,COST,202689.0,202803.0,-114.0
DGRO,CRC,148269.0,148353.0,-84.0
DGRO,CRH,820447.0,820903.0,-456.0
DGRO,CSCO,7498312.0,7502488.0,-4176.0
DGRO,CSL,44981.0,45005.0,-24.0
DGRO,CSW,5917.0,5923.0,-6.0
DGRO,CSX,2269836.0,2271102.0,-1266.0
DGRO,CTAS,271125.0,271275.0,-150.0
DGRO,CTSH,867670.0,868156.0,-486.0
DGRO,CTVA,543577.0,543877.0,-300.0
DGRO,DCI,141500.0,141578.0,-78.0
DGRO,DE,237375.0,237507.0,-132.0
DGRO,DGX,154911.0,154995.0,-84.0
DGRO,DHI,278857.0,279013.0,-156.0
DGRO,DHR,366465.0,366669.0,-204.0
DGRO,DKS,141995.0,142073.0,-78.0
DGRO,DOV,119150.0,119216.0,-66.0
DGRO,DPZ,46370.0,46394.0,-24.0
DGRO,DRI,306845.0,307013.0,-168.0
DGRO,DTE,569278.0,569596.0,-318.0
DGRO,DTM,201967.0,202081.0,-114.0
DGRO,DUK,2228859.0,2230101.0,-1242.0
DGRO,EBAY,499386.0,499662.0,-276.0
DGRO,ECL,230028.0,230154.0,-126.0
DGRO,ED,1009468.0,1010032.0,-564.0
DGRO,EG,91349.0,91397.0,-48.0
DGRO,ELV,476810.0,477074.0,-264.0
DGRO,EME,8734.0,8740.0,-6.0
DGRO,EMR,782279.0,782717.0,-438.0
DGRO,ENSG,7872.0,7878.0,-6.0
DGRO,EOG,1489570.0,1490398.0,-828.0
DGRO,ERIE,50747.0,50777.0,-30.0
DGRO,ESNT,174115.0,174211.0,-96.0
DGRO,ETN,403308.0,403530.0,-222.0
DGRO,ETR,960675.0,961209.0,-534.0
DGRO,EVR,38682.0,38706.0,-24.0
DGRO,EVRG,675721.0,676099.0,-378.0
DGRO,EWBC,365645.0,365849.0,-204.0
DGRO,EXPD,124656.0,124728.0,-72.0
DGRO,EXPO,73875.0,73917.0,-42.0
DGRO,FAF,288419.0,288581.0,-162.0
DGRO,FANG,356497.0,356695.0,-198.0
DGRO,FAST,2067969.0,2069121.0,-1152.0
DGRO,FBIN,233726.0,233858.0,-132.0
DGRO,FCFS,33198.0,33216.0,-18.0
DGRO,FDS,66556.0,66592.0,-36.0
DGRO,FDX,312649.0,312823.0,-174.0
DGRO,FELE,39362.0,39386.0,-24.0
DGRO,FERG,272489.0,272639.0,-150.0
DGRO,FFIN,266349.0,266499.0,-150.0
DGRO,FITB,2708900.0,2710406.0,-1506.0
DGRO,FIX,5478.0,5484.0,-6.0
DGRO,FOX,126115.0,126187.0,-72.0
DGRO,FOXA,167172.0,167268.0,-96.0
DGRO,G,218526.0,218646.0,-120.0
DGRO,GATX,46078.0,46102.0,-24.0
DGRO,GD,355072.0,355270.0,-198.0
DGRO,GFF,43425.0,43449.0,-24.0
DGRO,GGG,195931.0,196039.0,-108.0
DGRO,GILD,2359222.0,2360536.0,-1314.0
DGRO,GL,55577.0,55607.0,-30.0
DGRO,GNTX,409296.0,409524.0,-228.0
DGRO,GOLF,31569.0,31587.0,-18.0
DGRO,GPC,449724.0,449976.0,-252.0
DGRO,GPI,6787.0,6793.0,-6.0
DGRO,GRMN,211246.0,211366.0,-120.0
DGRO,GS,508912.0,509194.0,-282.0
DGRO,GWW,31868.0,31886.0,-18.0
DGRO,HCA,75362.0,75404.0,-42.0
DGRO,HD,2282058.0,2283330.0,-1272.0
DGRO,HEIA,7183.0,7189.0,-6.0
DGRO,HIG,422030.0,422264.0,-234.0
DGRO,HII,44287.0,44311.0,-24.0
DGRO,HLI,77744.0,77786.0,-42.0
DGRO,HLNE,68655.0,68691.0,-36.0
DGRO,HOMB,505888.0,506170.0,-282.0
DGRO,HON,1122345.0,1122969.0,-624.0
DGRO,HRB,596878.0,597208.0,-330.0
DGRO,HRI,62865.0,62901.0,-36.0
DGRO,HUBB,54801.0,54831.0,-30.0
DGRO,HUM,209888.0,210002.0,-114.0
DGRO,HWM,64523.0,64559.0,-36.0
DGRO,IBM,2187841.0,2189059.0,-1218.0
DGRO,IBP,11440.0,11446.0,-6.0
DGRO,ICE,584552.0,584876.0,-324.0
DGRO,IDA,117818.0,117884.0,-66.0
DGRO,IEX,90766.0,90814.0,-48.0
DGRO,INGR,157094.0,157184.0,-90.0
DGRO,INTU,243784.0,243922.0,-138.0
DGRO,IR,36989.0,37007.0,-18.0
DGRO,ITT,56847.0,56877.0,-30.0
DGRO,ITW,594226.0,594556.0,-330.0
DGRO,IVZ,1056822.0,1057410.0,-588.0
DGRO,J,110427.0,110487.0,-60.0
DGRO,JBHT,55907.0,55937.0,-30.0
DGRO,JCI,648599.0,648959.0,-360.0
DGRO,JEF,588604.0,588934.0,-330.0
DGRO,JKHY,88287.0,88335.0,-48.0
DGRO,JNJ,4553041.0,4555579.0,-2538.0
DGRO,JPM,3856521.0,3858669.0,-2148.0
DGRO,KBR,194639.0,194747.0,-108.0
DGRO,KDP,3499852.0,3501802.0,-1950.0
DGRO,KFY,132808.0,132880.0,-72.0
DGRO,KKR,479146.0,479410.0,-264.0
DGRO,KLAC,61550.0,61586.0,-36.0
DGRO,KNX,172173.0,172269.0,-96.0
DGRO,KO,9040106.0,9045140.0,-5034.0
DGRO,KR,991398.0,991950.0,-552.0
DGRO,KTB,140841.0,140919.0,-78.0
DGRO,LAD,16703.0,16715.0,-12.0
DGRO,LECO,61597.0,61633.0,-36.0
DGRO,LFUS,21410.0,21422.0,-12.0
DGRO,LHX,212198.0,212318.0,-120.0
DGRO,LII,30015.0,30033.0,-18.0
DGRO,LIN,510140.0,510422.0,-282.0
DGRO,LLY,482017.0,482287.0,-270.0
DGRO,LMT,358974.0,359172.0,-198.0
DGRO,LNG,167457.0,167553.0,-96.0
DGRO,LNT,670694.0,671066.0,-372.0
DGRO,LOW,947933.0,948461.0,-528.0
DGRO,LPX,86592.0,86640.0,-48.0
DGRO,LRCX,545437.0,545743.0,-306.0
DGRO,LSTR,33493.0,33511.0,-18.0
DGRO,LW,380140.0,380350.0,-210.0
DGRO,MA,481753.0,482023.0,-270.0
DGRO,MAS,366850.0,367054.0,-204.0
DGRO,MCD,1409791.0,1410577.0,-786.0
DGRO,MCHP,1337968.0,1338712.0,-744.0
DGRO,MCK,37889.0,37913.0,-24.0
DGRO,MCO,111545.0,111605.0,-60.0
DGRO,MDLZ,3930604.0,3932794.0,-2190.0
DGRO,MDT,3518501.0,3520463.0,-1962.0
DGRO,MDU,500867.0,501143.0,-276.0
DGRO,MET,1564578.0,1565448.0,-870.0
DGRO,MGY,351756.0,351954.0,-198.0
DGRO,MKC,661818.0,662184.0,-366.0
DGRO,MLI,85948.0,85996.0,-48.0
DGRO,MLM,29071.0,29089.0,-18.0
DGRO,MOGA,12870.0,12876.0,-6.0
DGRO,MORN,23322.0,23334.0,-12.0
DGRO,MOS,881983.0,882475.0,-492.0
DGRO,MPWR,23625.0,23637.0,-12.0
DGRO,MRK,6358217.0,6361757.0,-3540.0
DGRO,MRSH,854886.0,855360.0,-474.0
DGRO,MS,2658041.0,2659523.0,-1482.0
DGRO,MSA,43856.0,43880.0,-24.0
DGRO,MSCI,91301.0,91349.0,-48.0
DGRO,MSFT,2829587.0,2831165.0,-1578.0
DGRO,MSI,155997.0,156081.0,-84.0
DGRO,MTB,389938.0,390154.0,-216.0
DGRO,MTDR,271902.0,272052.0,-150.0
DGRO,MTG,425109.0,425343.0,-234.0
DGRO,MUSA,10384.0,10390.0,-6.0
DGRO,MWA,152290.0,152374.0,-84.0
DGRO,MZTI,43456.0,43480.0,-24.0
DGRO,NDAQ,404907.0,405135.0,-228.0
DGRO,NDSN,55233.0,55263.0,-30.0
DGRO,NEE,4973596.0,4976368.0,-2772.0
DGRO,NEU,12251.0,12257.0,-6.0
DGRO,NFG,191199.0,191307.0,-108.0
DGRO,NI,1047526.0,1048108.0,-582.0
DGRO,NJR,310713.0,310887.0,-174.0
DGRO,NOC,154143.0,154227.0,-84.0
DGRO,NPO,10793.0,10799.0,-6.0
DGRO,NRG,203120.0,203234.0,-114.0
DGRO,NTAP,350433.0,350631.0,-198.0
DGRO,NTRS,388776.0,388992.0,-216.0
DGRO,NUE,266889.0,267039.0,-150.0
DGRO,NVT,110050.0,110110.0,-60.0
DGRO,NWE,202196.0,202310.0,-114.0
DGRO,NXPI,422418.0,422652.0,-234.0
DGRO,NXST,72716.0,72758.0,-42.0
DGRO,NYT,127500.0,127572.0,-72.0
DGRO,OC,221508.0,221634.0,-126.0
DGRO,ODFL,91317.0,91365.0,-48.0
DGRO,OGE,625436.0,625784.0,-348.0
DGRO,OGS,164731.0,164821.0,-90.0
DGRO,OLED,75861.0,75903.0,-42.0
DGRO,ORCL,1977780.0,1978884.0,-1104.0
DGRO,ORI,574220.0,574538.0,-318.0
DGRO,OSK,84365.0,84413.0,-48.0
DGRO,OTIS,656583.0,656949.0,-366.0
DGRO,OVV,565809.0,566127.0,-318.0
DGRO,PAG,62777.0,62813.0,-36.0
DGRO,PB,282395.0,282551.0,-156.0
DGRO,PCAR,495210.0,495486.0,-276.0
DGRO,PEG,1317323.0,1318055.0,-732.0
DGRO,PEP,4255314.0,4257684.0,-2370.0
DGRO,PFG,687339.0,687723.0,-384.0
DGRO,PG,5584521.0,5587629.0,-3108.0
DGRO,PH,82420.0,82468.0,-48.0
DGRO,PHM,140620.0,140698.0,-78.0
DGRO,PM,4656805.0,4659397.0,-2592.0
DGRO,PNC,1179039.0,1179693.0,-654.0
DGRO,PNR,170325.0,170421.0,-96.0
DGRO,POOL,75465.0,75507.0,-42.0
DGRO,PPG,524317.0,524611.0,-294.0
DGRO,PRI,55244.0,55274.0,-30.0
DGRO,PSX,1106296.0,1106914.0,-618.0
DGRO,PWR,11186.0,11192.0,-6.0
DGRO,QCOM,2429161.0,2430511.0,-1350.0
DGRO,R,69911.0,69947.0,-36.0
DGRO,RDN,384717.0,384933.0,-216.0
DGRO,RGA,104418.0,104478.0,-60.0
DGRO,RGLD,47726.0,47750.0,-24.0
DGRO,RJF,215078.0,215198.0,-120.0
DGRO,RLI,78348.0,78390.0,-42.0
DGRO,RMD,123696.0,123762.0,-66.0
DGRO,RNR,24274.0,24286.0,-12.0
DGRO,ROK,146990.0,147074.0,-84.0
DGRO,ROL,328493.0,328673.0,-180.0
DGRO,ROP,93948.0,94002.0,-54.0
DGRO,ROST,214290.0,214410.0,-120.0
DGRO,RPM,239115.0,239247.0,-132.0
DGRO,RPRX,633882.0,634236.0,-354.0
DGRO,RS,73397.0,73439.0,-42.0
DGRO,RSG,191790.0,191898.0,-108.0
DGRO,RTX,1541202.0,1542060.0,-858.0
DGRO,RUSHA,78912.0,78954.0,-42.0
DGRO,RUSHB,12335.0,12341.0,-6.0
DGRO,SCI,210945.0,211065.0,-120.0
DGRO,SEIC,108417.0,108477.0,-60.0
DGRO,SF,224397.0,224523.0,-126.0
DGRO,SFBS,95453.0,95507.0,-54.0
DGRO,SGI,122010.0,122076.0,-66.0
DGRO,SHW,190875.0,190983.0,-108.0
DGRO,SIGI,118368.0,118434.0,-66.0
DGRO,SLGN,163415.0,163505.0,-90.0
DGRO,SNA,117051.0,117117.0,-66.0
DGRO,SNX,83290.0,83338.0,-48.0
DGRO,SO,2954322.0,2955966.0,-1644.0
DGRO,SPGI,229797.0,229923.0,-126.0
DGRO,SR,193453.0,193561.0,-108.0
DGRO,SRE,1586187.0,1587069.0,-882.0
DGRO,SSB,228379.0,228505.0,-126.0
DGRO,SSD,26323.0,26335.0,-12.0
DGRO,SSNC,275265.0,275421.0,-156.0
DGRO,STE,92745.0,92799.0,-54.0
DGRO,STLD,131677.0,131749.0,-72.0
DGRO,STT,678357.0,678735.0,-378.0
DGRO,STZ,358572.0,358770.0,-198.0
DGRO,SYF,546622.0,546928.0,-306.0
DGRO,SYK,306717.0,306885.0,-168.0
DGRO,SYY,1075760.0,1076360.0,-600.0
DGRO,TEL,355399.0,355597.0,-198.0
DGRO,THG,66122.0,66158.0,-36.0
DGRO,THO,109038.0,109098.0,-60.0
DGRO,TJX,1051575.0,1052163.0,-588.0
DGRO,TKR,82472.0,82520.0,-48.0
DGRO,TMO,112010.0,112070.0,-60.0
DGRO,TOL,56668.0,56698.0,-30.0
DGRO,TPL,19848.0,19860.0,-12.0
DGRO,TRV,278205.0,278361.0,-156.0
DGRO,TSCO,848665.0,849139.0,-474.0
DGRO,TSN,799941.0,800385.0,-444.0
DGRO,TT,171225.0,171321.0,-96.0
DGRO,TTC,137308.0,137386.0,-78.0
DGRO,TTEK,169710.0,169806.0,-96.0
DGRO,TXNM,239642.0,239774.0,-132.0
DGRO,TXRH,97519.0,97573.0,-54.0
DGRO,UFPI,84230.0,84278.0,-48.0
DGRO,UMBF,95354.0,95408.0,-54.0
DGRO,UNH,2478750.0,2480130.0,-1380.0
DGRO,UNM,334509.0,334695.0,-186.0
DGRO,UNP,1137805.0,1138441.0,-636.0
DGRO,USD,47488071.0,44865417.0,2622654.0
DGRO,V,1258132.0,1258834.0,-702.0
DGRO,VCTR,124446.0,124518.0,-72.0
DGRO,VMC,83528.0,83576.0,-48.0
DGRO,VMI,12278.0,12284.0,-6.0
DGRO,VOYA,237092.0,237224.0,-132.0
DGRO,VRSK,105740.0,105800.0,-60.0
DGRO,VST,164935.0,165025.0,-90.0
DGRO,WAL,222312.0,222438.0,-126.0
DGRO,WEC,913166.0,913676.0,-510.0
DGRO,WFC,6230878.0,6234346.0,-3468.0
DGRO,WH,147320.0,147404.0,-84.0
DGRO,WING,13207.0,13213.0,-6.0
DGRO,WM,434004.0,434244.0,-240.0
DGRO,WMG,336147.0,336333.0,-186.0
DGRO,WMS,30820.0,30838.0,-18.0
DGRO,WMT,2865615.0,2867211.0,-1596.0
DGRO,WRB,133677.0,133749.0,-72.0
DGRO,WSM,147107.0,147191.0,-84.0
DGRO,WST,22460.0,22472.0,-12.0
DGRO,WTFC,88964.0,89012.0,-48.0
DGRO,WTRG,739092.0,739506.0,-414.0
DGRO,WTS,18524.0,18536.0,-12.0
DGRO,WTW,100919.0,100973.0,-54.0
DGRO,WWD,19939.0,19951.0,-12.0
DGRO,XEL,1449508.0,1450318.0,-810.0
DGRO,XOM,7456388.0,7460540.0,-4152.0
DGRO,XYL,295214.0,295376.0,-162.0
DGRO,YUM,464717.0,464975.0,-258.0
DGRO,ZTS,650325.0,650685.0,-360.0
DIA,-,18200473.92,21627770.91,-3427296.99
DIA,AAPL,5304578.0,5403042.0,-98464.0
DIA,AMGN,5304578.0,5403042.0,-98464.0
DIA,AMZN,5304578.0,5403042.0,-98464.0
DIA,AXP,5304578.0,5403042.0,-98464.0
DIA,BA,5304578.0,5403042.0,-98464.0
DIA,CAT,5304578.0,5403042.0,-98464.0
DIA,CRM,5304578.0,5403042.0,-98464.0
DIA,CSCO,5304578.0,5403042.0,-98464.0
DIA,CVX,5304578.0,5403042.0,-98464.0
DIA,DIS,5304578.0,5403042.0,-98464.0
DIA,GS,5304578.0,5403042.0,-98464.0
DIA,HD,5304578.0,5403042.0,-98464.0
DIA,HON,5304578.0,5403042.0,-98464.0
DIA,IBM,5304578.0,5403042.0,-98464.0
DIA,JNJ,5304578.0,5403042.0,-98464.0
DIA,JPM,5304578.0,5403042.0,-98464.0
DIA,KO,5304578.0,5403042.0,-98464.0
DIA,MCD,5304578.0,5403042.0,-98464.0
DIA,MMM,5304578.0,5403042.0,-98464.0
DIA,MRK,5304578.0,5403042.0,-98464.0
DIA,MSFT,5304578.0,5403042.0,-98464.0
