ticker,Total_Shares,ETF_Count,Holding_ETFs
CWENA,318456.0,4,"XJR标普小型股, POWR美国电力基础设施, ISCG小型股成长, IJT标普小型股600价值"
BLNK,318109.0,2,"HAIL智能出行, 美国电器化ZAP"
ZNTL,317788.0,2,"IWC微盘股, IWC微型股"
DORL,314836.0,1,SCZ小型股
CZWI,314368.0,4,"IWC微盘股, IWN罗素 2000 价值, IWM罗素小盘股2000指数, IWC微型股"
ATEA,314151.0,1,SCZ小型股
HUN,313412.0,2,"IYM美国基础材料, SMLV美国小型股低波动率指数"
FBIZ,313375.0,5,"IWC微盘股, IWN罗素 2000 价值, IWM罗素小盘股2000指数, SMLV美国小型股低波动率指数, IWC微型股"
BAVA,313338.0,1,SCZ小型股
RNWH,312900.0,1,SCZ小型股
GRWG,311830.0,4,"IWC微盘股, 农业和食品KROP, KROP农业科技与食品创新, IWC微型股"
CSL,309411.0,7,"QUAL美国质量因子, MDYG中型成长股, EUSA美国等权重, IFRA 美国基础设施, IWP中型成长股, MDYV中型市值价值, IYJ美国工业"
ARB,308965.0,1,SCZ小型股
GF,308039.0,1,SCZ小型股
ARQQ,307050.0,1,网络安全BUG
PLRX,306680.0,2,"IWC微盘股, IWC微型股"
AMTX,306270.0,2,"IWC微盘股, IWC微型股"
NCK,305964.0,1,SCZ小型股
ROOT,305823.0,4,"SQLT美国小型股质量因子, ISCG小型股成长, IWM罗素小盘股2000指数, IAK美国保险"
CMT,305602.0,4,"IWC微盘股, IWN罗素 2000 价值, IWM罗素小盘股2000指数, IWC微型股"
AMBEA,305201.0,1,SCZ小型股
TRNS,305006.0,5,"IWC微盘股, IWN罗素 2000 价值, IWM罗素小盘股2000指数, SMLV美国小型股低波动率指数, IWC微型股"
JYNT,304457.0,3,"IWC微盘股, IWM罗素小盘股2000指数, IWC微型股"
TSBK,304323.0,5,"IWC微盘股, IWN罗素 2000 价值, IWM罗素小盘股2000指数, SMLV美国小型股低波动率指数, IWC微型股"
GHM,302511.0,4,"IWC微盘股, ISCG小型股成长, IWM罗素小盘股2000指数, IWC微型股"
UNM,302228.0,3,"SQLT美国小型股质量因子, IAK美国保险, MDYV中型市值价值"
DAVE,302050.0,4,"IWC微盘股, ISCG小型股成长, IWM罗素小盘股2000指数, IWC微型股"
ODC,301606.0,5,"IWC微盘股, SQLT美国小型股质量因子, IWN罗素 2000 价值, IWM罗素小盘股2000指数, IWC微型股"
SSB,300766.0,2,"KBE银行, MDYV中型市值价值"
RNA,300176.0,3,"IWN罗素 2000 价值, GNOM基因组学与生物技术, IWM罗素小盘股2000指数"
HBX,299885.0,1,SCZ小型股
LAKE,299594.0,4,"IWC微盘股, IWN罗素 2000 价值, IWM罗素小盘股2000指数, IWC微型股"
LIAB,299236.0,1,SCZ小型股
NYT,298848.0,3,"SQLT美国小型股质量因子, MDYG中型成长股, ISCG小型股成长"
BXC,298301.0,5,"IWC微盘股, IWN罗素 2000 价值, IFRA 美国基础设施, IWM罗素小盘股2000指数, IWC微型股"
GVS,298181.0,1,SCZ小型股
FC,297868.0,4,"IWC微盘股, IWN罗素 2000 价值, IWM罗素小盘股2000指数, IWC微型股"
NL,297689.0,4,"IWC微盘股, IWN罗素 2000 价值, IWM罗素小盘股2000指数, IWC微型股"
AZRM,297286.0,1,SCZ小型股
IBEX,296085.0,3,"IWC微盘股, IWM罗素小盘股2000指数, IWC微型股"
SI,295909.0,4,"IWC微盘股, IWN罗素 2000 价值, IWM罗素小盘股2000指数, IWC微型股"
WMS,295714.0,8,"evx环境服务, SQLT美国小型股质量因子, AQWA清洁水, MDYG中型成长股, ISCG小型股成长, IFRA 美国基础设施, MDYV中型市值价值, IYJ美国工业"
SOLB,295468.0,1,SCZ小型股
VITR,294951.0,1,SCZ小型股
AVT,294863.0,6,"SQLT美国小型股质量因子, IYW美国科技, KRMA有意识企业, IGM拓展科技行业, SMLV美国小型股低波动率指数, MDYV中型市值价值"
NVEC,294626.0,6,"IWC微盘股, xsd半导体, XSD半导体, IWM罗素小盘股2000指数, SMLV美国小型股低波动率指数, IWC微型股"
LFVN,294597.0,3,"IWC微盘股, IWM罗素小盘股2000指数, IWC微型股"
MGNX,294270.0,2,"IWC微盘股, IWC微型股"
GILT,293822.0,2,"ORBX 太空科技, SCZ小型股"
SFST,293560.0,4,"IWC微盘股, IWN罗素 2000 价值, IWM罗素小盘股2000指数, IWC微型股"
XOMA,293327.0,4,"IWC微盘股, IWN罗素 2000 价值, IWM罗素小盘股2000指数, IWC微型股"
SCI,292837.0,4,"MDYG中型成长股, ISCG小型股成长, MDYV中型市值价值, LGLV美国大盘低波动率指数"
LEGH,292232.0,5,"IWC微盘股, SQLT美国小型股质量因子, IWN罗素 2000 价值, IWM罗素小盘股2000指数, IWC微型股"
MYFW,291908.0,4,"IWC微盘股, IWN罗素 2000 价值, IWM罗素小盘股2000指数, IWC微型股"
RUI,291599.0,1,SCZ小型股
SVCO,290172.0,4,"IWC微盘股, IWN罗素 2000 价值, IWM罗素小盘股2000指数, IWC微型股"
HAG,289639.0,1,IDEF国防工业主动型
OC,289609.0,6,"FLOW美国现金流之王100, KRMA有意识企业, IFRA 美国基础设施, MDYV中型市值价值, IYJ美国工业, smog低碳能源"
MDB,289490.0,7,"TECB美国科技突破多行业, ARTY人工智能与科技, IYW美国科技, GXPTMSCI 信息技术, EUSA美国等权重, IWP中型成长股, IGM拓展科技行业"
CTSO,289046.0,2,"IWC微盘股, IWC微型股"
COSO,288416.0,5,"IWC微盘股, IWN罗素 2000 价值, IWM罗素小盘股2000指数, SMLV美国小型股低波动率指数, IWC微型股"
FSG,288284.0,1,SCZ小型股
NXSN,288203.0,1,SCZ小型股
ARCAD,286777.0,1,SCZ小型股
EMEIS,286205.0,1,SCZ小型股
GYC,285681.0,1,SCZ小型股
KGX,285280.0,1,SCZ小型股
CLIS,284454.0,1,SCZ小型股
CBUS,284376.0,4,"IWC微盘股, 农业和食品KROP, KROP农业科技与食品创新, IWC微型股"
NODK,284154.0,4,"IWC微盘股, IWN罗素 2000 价值, IWM罗素小盘股2000指数, IWC微型股"
JDW,283141.0,1,SCZ小型股
KLR,282124.0,1,SCZ小型股
CIBUS,282052.0,1,SCZ小型股
FDS,281993.0,8,"EGLE标普 500®美国营收领先, SQLT美国小型股质量因子, truf金融, ISCG小型股成长, KRMA有意识企业, IWP中型成长股, XYLG标普 500备兑看涨期权及成长型, 金融XLF"
OTLK,281514.0,2,"IWC微盘股, IWC微型股"
CVSG,280946.0,1,SCZ小型股
VNO,280869.0,3,"FLOW美国现金流之王100, ISCG小型股成长, MDYV中型市值价值"
XLK,280822.0,2,"TYLG信息技术类备兑看涨期权及成长型, trut科技"
RGCO,280222.0,4,"IWC微盘股, IWN罗素 2000 价值, IWM罗素小盘股2000指数, IWC微型股"
PHVS,280211.0,2,"SCZ小型股, IBB纳斯达克生物技术"
PDSB,279620.0,2,"IWC微盘股, IWC微型股"
GPIL,278972.0,1,PICK全球金属与采矿
SEIC,278257.0,6,"SQLT美国小型股质量因子, MDYG中型成长股, ISCG小型股成长, MDYV中型市值价值, THRO美国主题轮动, LGLV美国大盘低波动率指数"
ST,278121.0,4,"HAIL智能出行, SMLV美国小型股低波动率指数, MDYV中型市值价值, IYJ美国工业"
LPTH,278080.0,2,"IWC微盘股, IWC微型股"
CDNL,277995.0,2,"IWN罗素 2000 价值, IWM罗素小盘股2000指数"
BSET,277488.0,4,"IWC微盘股, IWN罗素 2000 价值, IWM罗素小盘股2000指数, IWC微型股"
IMCR,276897.0,1,IBB纳斯达克生物技术
ALIG,276636.0,1,SCZ小型股
USLM,275856.0,4,"SQLT美国小型股质量因子, ISCG小型股成长, IFRA 美国基础设施, IWM罗素小盘股2000指数"
RPI,275632.0,1,SCZ小型股
GYRE,274737.0,1,IWM罗素小盘股2000指数
RBCAA,274357.0,4,"SQLT美国小型股质量因子, IWN罗素 2000 价值, ISCG小型股成长, IWM罗素小盘股2000指数"
FSBW,273743.0,5,"IWC微盘股, IWN罗素 2000 价值, IWM罗素小盘股2000指数, SMLV美国小型股低波动率指数, IWC微型股"
CASY,273293.0,7,"DYNF美国股票因子轮动主动型, xrt零售, EUSA美国等权重, 日常消费_必需XLP, IWP中型成长股, XYLG标普 500备兑看涨期权及成长型, LGLV美国大盘低波动率指数"
LNSR,273289.0,3,"IWC微盘股, IWM罗素小盘股2000指数, IWC微型股"
JILL,272895.0,4,"IWC微盘股, IWN罗素 2000 价值, IWM罗素小盘股2000指数, IWC微型股"
UHALB,272308.0,2,"ISCG小型股成长, IWP中型成长股"
DLG,271728.0,1,SCZ小型股
MFEB,271533.0,1,SCZ小型股
POOL,271262.0,8,"EGLE标普 500®美国营收领先, SQLT美国小型股质量因子, trud可选消费品, 消费电子_非必需XLY, ISCG小型股成长, IFRA 美国基础设施, IWP中型成长股, XYLG标普 500备兑看涨期权及成长型"
HBB,270925.0,4,"IWC微盘股, IWN罗素 2000 价值, IWM罗素小盘股2000指数, IWC微型股"
IBTA,270432.0,3,"SQLT美国小型股质量因子, ISCG小型股成长, IWM罗素小盘股2000指数"
HBCP,270255.0,5,"IWC微盘股, IWN罗素 2000 价值, IWM罗素小盘股2000指数, SMLV美国小型股低波动率指数, IWC微型股"
ACNT,270163.0,4,"IWC微盘股, IWN罗素 2000 价值, IWM罗素小盘股2000指数, IWC微型股"
SUNN,270106.0,1,SCZ小型股
FEMY,270030.0,2,"IWC微盘股, IWC微型股"
WMG,269889.0,3,"MDYG中型成长股, ISCG小型股成长, MDYV中型市值价值"
FINW,269796.0,4,"IWC微盘股, IWN罗素 2000 价值, IWM罗素小盘股2000指数, IWC微型股"
CRMT,269707.0,4,"IWC微盘股, IWN罗素 2000 价值, IWM罗素小盘股2000指数, IWC微型股"
CDLX,269478.0,2,"IWC微盘股, IWC微型股"
NVST,269290.0,3,"SQLT美国小型股质量因子, SMLV美国小型股低波动率指数, MDYV中型市值价值"
TBRG,268926.0,3,"IWC微盘股, IWM罗素小盘股2000指数, IWC微型股"
SSTI,268818.0,3,"IWC微盘股, IWM罗素小盘股2000指数, IWC微型股"
SF,268393.0,3,"MDYG中型成长股, ISCG小型股成长, MDYV中型市值价值"
VIA,268364.0,3,"IWN罗素 2000 价值, ISCG小型股成长, IWM罗素小盘股2000指数"
NTES,267837.0,5,"espo视频游戏和电子竞技, HERO视频游戏与电竞, genz 数字原生经济, SOCL社交媒体 ETF, EBIZ电子商务"
ANDR,267625.0,1,SCZ小型股
APPF,266713.0,8,"xsw软件, XSW软件与服务, MDYG中型成长股, IYW美国科技, ISCG小型股成长, IWP中型成长股, IGM拓展科技行业, THRO美国主题轮动"
